user_id,age,country,subscription_type,registration_date,total_watch_time_hours,registration_month,total_sessions,avg_session_duration,total_session_minutes,avg_completion_rate,high_engagement_rate,weekend_usage_rate,movie_preference_rate,content_variety
U0239,49,Argentina,Basic,2023-01-17,379.6,2023-01,57,61.14,3485,69.53,0.33,0.26,0.56,29
U0240,60,Chile,Basic,2022-07-01,407.8,2022-07,25,67.32,1683,64.86,0.32,0.44,0.72,12
U0241,60,Mexico,Standard,2023-09-25,49.3,2023-09,41,81.63,3347,84.23,0.56,0.37,0.66,19
U0242,54,Argentina,Standard,2023-01-28,526.9,2023-01,21,75.57,1587,75.88,0.24,0.38,0.76,11
U0243,50,Mexico,Basic,2023-11-27,359.3,2023-11,87,65.05,5659,65.01,0.36,0.3,0.56,48
U0244,49,Colombia,Basic,2023-06-23,380.4,2023-06,48,66.31,3183,64.57,0.21,0.1,0.73,24
U0245,58,Chile,Basic,2023-06-22,228.4,2023-06,115,61.9,7118,62.96,0.23,0.32,0.61,56
U0246,38,Argentina,Premium,2023-09-12,639.0,2023-09,172,102.94,17706,91.35,0.83,0.23,0.76,71
U0247,44,Peru,Basic,2024-02-21,327.8,2024-02,72,64.43,4639,59.19,0.19,0.38,0.76,33
U0248,35,Mexico,Premium,2022-12-12,682.6,2022-12,110,95.42,10496,87.65,0.69,0.23,0.73,50
U0249,29,Chile,Premium,2022-08-29,132.1,2022-08,143,95.01,13586,89.31,0.75,0.31,0.73,62
U0250,63,Colombia,Standard,2022-02-24,376.4,2022-02,129,87.83,11330,78.82,0.53,0.36,0.74,55
U0251,63,Mexico,Basic,2022-05-28,171.7,2022-05,81,67.16,5440,65.44,0.25,0.2,0.73,38
U0252,20,Chile,Basic,2022-05-24,90.3,2022-05,119,64.24,7644,61.43,0.17,0.24,0.72,56
U0253,59,Chile,Standard,2022-06-21,373.5,2022-06,101,84.04,8488,74.99,0.35,0.28,0.78,45
U0254,43,Colombia,Basic,2024-02-02,406.5,2024-02,35,60.37,2113,70.06,0.4,0.34,0.54,18
U0255,53,Peru,Standard,2022-09-13,280.0,2022-09,127,82.91,10530,75.81,0.39,0.22,0.78,60
U0256,59,Chile,Premium,2022-07-07,698.9,2022-07,61,90.69,5532,83.84,0.52,0.26,0.69,31
U0257,49,Peru,Basic,2023-05-28,337.6,2023-05,108,63.69,6879,62.81,0.16,0.24,0.62,49
U0258,48,Colombia,Standard,2022-06-09,174.7,2022-06,150,75.06,11259,68.37,0.27,0.35,0.74,65
U0259,61,Colombia,Premium,2023-06-02,581.1,2023-06,158,87.95,13896,87.09,0.66,0.3,0.66,74
U0260,32,Colombia,Standard,2022-03-10,263.0,2022-03,84,96.44,8101,85.04,0.61,0.26,0.75,39
U0261,48,Argentina,Standard,2023-02-10,199.3,2023-02,20,72.75,1455,61.32,0.35,0.25,0.75,10
U0262,58,Peru,Basic,2023-03-16,390.4,2023-03,121,73.29,8868,67.45,0.32,0.32,0.71,59
U0263,62,Mexico,Basic,2022-04-01,441.3,2022-04,45,62.71,2822,71.09,0.24,0.38,0.6,20
U0264,46,Mexico,Basic,2023-04-20,17.1,2023-04,39,85.82,3347,71.27,0.21,0.38,0.87,20
U0265,20,Chile,Standard,2024-01-01,641.8,2024-01,134,74.95,10043,76.0,0.46,0.25,0.63,65
U0266,41,Mexico,Premium,2022-11-25,782.7,2022-11,87,85.34,7425,92.2,0.8,0.45,0.6,43
U0267,62,Argentina,Basic,2023-07-16,315.5,2023-07,69,65.3,4506,62.51,0.13,0.29,0.68,34
U0268,53,Argentina,Basic,2023-05-03,330.7,2023-05,131,63.27,8288,59.87,0.17,0.25,0.73,57
U0269,55,Mexico,Standard,2023-12-13,191.3,2023-12,24,68.79,1651,72.71,0.25,0.25,0.62,12
U0270,32,Argentina,Standard,2022-02-03,120.6,2022-02,59,87.17,5143,88.31,0.75,0.32,0.66,29
U0271,59,Mexico,Standard,2023-04-05,117.9,2023-04,40,64.95,2598,71.55,0.25,0.3,0.65,20
U0272,61,Colombia,Standard,2023-04-26,237.6,2023-04,119,79.17,9421,72.25,0.41,0.29,0.76,51
U0273,18,Colombia,Premium,2022-12-23,1041.9,2022-12,135,93.0,12555,88.04,0.65,0.33,0.67,57
U0274,26,Argentina,Basic,2022-10-03,525.5,2022-10,99,73.11,7238,72.62,0.36,0.24,0.76,46
U0275,40,Colombia,Premium,2023-07-12,324.5,2023-07,138,93.67,12927,89.15,0.76,0.24,0.67,64
U0276,22,Argentina,Basic,2022-12-21,121.9,2022-12,101,62.08,6270,64.36,0.29,0.22,0.63,52
U0277,21,Colombia,Premium,2022-05-01,624.0,2022-05,84,109.69,9214,91.76,0.79,0.49,0.77,36
U0278,51,Mexico,Premium,2022-01-11,547.2,2022-01,115,98.1,11282,84.24,0.5,0.14,0.77,48
U0279,50,Mexico,Standard,2023-03-07,247.0,2023-03,59,84.07,4960,73.49,0.39,0.2,0.81,29
U0280,49,Colombia,Basic,2022-03-07,401.3,2022-03,34,81.18,2760,80.22,0.53,0.44,0.76,16
U0281,29,Argentina,Basic,2022-12-24,134.4,2022-12,48,72.04,3458,73.41,0.42,0.31,0.73,23
U0282,62,Chile,Standard,2023-03-01,400.9,2023-03,35,81.63,2857,75.48,0.43,0.17,0.77,18
U0283,25,Chile,Standard,2023-02-10,60.6,2023-02,118,90.57,10687,85.39,0.63,0.22,0.7,53
U0284,50,Mexico,Basic,2023-01-20,60.2,2023-01,68,61.51,4183,59.33,0.24,0.38,0.81,32
U0285,34,Chile,Standard,2022-04-02,419.1,2022-04,138,92.7,12793,84.66,0.59,0.32,0.7,62
U0286,41,Colombia,Basic,2022-06-29,103.1,2022-06,95,71.33,6776,67.17,0.28,0.37,0.75,45
U0287,22,Mexico,Premium,2023-03-09,903.9,2023-03,127,94.66,12022,86.44,0.61,0.18,0.78,53
U0288,59,Colombia,Premium,2023-04-05,837.5,2023-04,124,96.48,11964,89.78,0.79,0.28,0.74,57
U0289,45,Argentina,Premium,2023-04-04,720.3,2023-04,47,99.23,4664,82.17,0.49,0.26,0.83,23
U0290,44,Chile,Premium,2022-02-22,112.0,2022-02,202,90.78,18337,87.74,0.71,0.28,0.7,87
U0291,37,Argentina,Premium,2023-06-04,404.7,2023-06,188,92.93,17471,89.68,0.7,0.4,0.72,75
U0292,64,Argentina,Standard,2022-12-07,205.4,2022-12,126,81.5,10269,75.13,0.46,0.21,0.7,55
U0293,22,Argentina,Standard,2022-12-08,405.0,2022-12,106,74.49,7896,70.19,0.38,0.26,0.76,51
U0294,25,Mexico,Standard,2022-01-28,300.6,2022-01,122,86.67,10574,85.51,0.64,0.27,0.66,54
U0295,50,Chile,Basic,2022-11-26,26.2,2022-11,19,72.26,1373,69.64,0.32,0.05,0.74,9
U0296,31,Colombia,Standard,2022-10-21,197.9,2022-10,129,94.78,12226,84.37,0.6,0.25,0.77,64
U0297,36,Colombia,Basic,2022-06-05,166.7,2022-06,17,91.0,1547,74.01,0.29,0.18,0.82,10
U0298,48,Colombia,Standard,2023-01-05,145.1,2023-01,109,75.14,8190,74.11,0.41,0.24,0.75,52
U0299,20,Argentina,Standard,2023-09-23,317.8,2023-09,57,79.39,4525,83.16,0.44,0.25,0.7,30
U0300,27,Mexico,Basic,2022-08-01,189.0,2022-08,39,94.21,3674,80.77,0.49,0.31,0.82,19
U0301,62,Argentina,Standard,2023-05-03,306.2,2023-05,59,81.8,4826,78.69,0.49,0.2,0.76,29
U0302,37,Peru,Premium,2022-06-16,212.9,2022-06,117,105.88,12388,90.05,0.74,0.36,0.74,50
U0303,48,Colombia,Standard,2022-12-05,291.9,2022-12,73,66.86,4881,74.77,0.45,0.21,0.58,38
U0304,46,Colombia,Basic,2023-04-20,405.7,2023-04,99,66.66,6599,64.73,0.21,0.29,0.77,49
U0305,35,Colombia,Basic,2023-03-23,362.6,2023-03,23,74.52,1714,78.04,0.35,0.35,0.7,11
U0306,36,Argentina,Basic,2022-03-23,329.1,2022-03,69,80.38,5546,74.62,0.49,0.22,0.7,36
U0307,47,Colombia,Premium,2022-04-11,908.3,2022-04,111,98.58,10942,87.66,0.65,0.24,0.71,57
U0308,57,Mexico,Basic,2022-11-26,177.8,2022-11,76,68.54,5209,60.82,0.24,0.38,0.79,37
U0309,54,Mexico,Premium,2023-09-20,485.8,2023-09,129,89.43,11537,89.05,0.7,0.21,0.67,59
U0310,32,Peru,Basic,2022-02-28,88.9,2022-02,25,103.64,2591,79.65,0.56,0.2,1.0,10
U0311,44,Peru,Premium,2023-06-06,455.3,2023-06,112,98.66,11050,88.07,0.69,0.38,0.82,49
U0312,57,Colombia,Premium,2022-10-07,553.7,2022-10,92,89.65,8248,85.52,0.63,0.21,0.76,44
U0313,36,Chile,Basic,2022-06-29,455.2,2022-06,88,87.61,7710,76.38,0.45,0.3,0.76,40
U0314,33,Argentina,Standard,2023-12-16,257.3,2023-12,112,98.52,11034,89.29,0.72,0.31,0.74,50
U0315,65,Colombia,Basic,2022-03-26,266.2,2022-03,31,72.74,2255,63.99,0.1,0.42,0.74,19
U0316,53,Colombia,Basic,2022-03-06,171.4,2022-03,56,77.25,4326,65.66,0.29,0.46,0.8,23
U0317,62,Colombia,Premium,2023-10-10,844.7,2023-10,47,87.34,4105,87.37,0.68,0.43,0.79,21
U0318,28,Colombia,Standard,2022-12-19,465.7,2022-12,130,90.49,11764,87.45,0.62,0.25,0.68,61
U0319,26,Colombia,Premium,2022-05-24,1061.9,2022-05,68,103.51,7039,88.96,0.78,0.19,0.76,32
U0320,37,Argentina,Basic,2023-03-02,85.7,2023-03,55,96.13,5287,81.44,0.47,0.16,0.85,28
U0321,47,Mexico,Premium,2022-10-02,624.5,2022-10,26,97.54,2536,86.24,0.62,0.08,0.81,13
U0322,57,Peru,Standard,2022-07-20,167.8,2022-07,72,87.42,6294,80.71,0.57,0.31,0.67,35
U0323,55,Mexico,Basic,2023-09-01,30.7,2023-09,87,60.23,5240,54.85,0.16,0.16,0.71,42
U0324,37,Chile,Premium,2024-02-26,208.0,2024-02,165,94.11,15528,88.96,0.71,0.3,0.72,78
U0325,46,Colombia,Basic,2022-01-27,98.6,2022-01,124,73.77,9147,65.67,0.27,0.25,0.77,51
U0326,39,Mexico,Basic,2023-09-30,336.2,2023-09,37,93.62,3464,75.68,0.43,0.24,0.89,17
U0327,28,Mexico,Premium,2022-11-30,64.6,2022-11,32,112.81,3610,93.48,0.75,0.44,0.75,14
U0328,33,Chile,Basic,2022-02-12,180.2,2022-02,78,72.12,5625,75.16,0.46,0.26,0.63,40
U0329,23,Mexico,Standard,2022-06-28,603.6,2022-06,78,85.15,6642,74.98,0.38,0.32,0.77,37
U0330,45,Chile,Premium,2022-06-26,112.6,2022-06,49,86.84,4255,87.09,0.69,0.43,0.69,23
U0331,53,Mexico,Premium,2023-06-21,62.7,2023-06,89,81.18,7225,85.12,0.61,0.28,0.71,43
U0332,60,Mexico,Standard,2022-08-31,357.1,2022-08,87,76.4,6647,75.93,0.39,0.3,0.62,42
U0333,44,Argentina,Premium,2022-06-09,252.8,2022-06,45,85.33,3840,88.61,0.76,0.36,0.64,24
U0334,37,Argentina,Standard,2022-06-24,276.9,2022-06,66,101.68,6711,89.88,0.7,0.2,0.8,29
U0335,26,Colombia,Premium,2023-08-19,419.6,2023-08,119,92.48,11005,90.02,0.76,0.23,0.74,50
U0336,43,Mexico,Basic,2022-01-24,311.6,2022-01,115,72.02,8282,62.65,0.24,0.34,0.8,51
U0337,37,Peru,Standard,2023-03-20,265.9,2023-03,83,96.86,8039,86.15,0.54,0.37,0.73,36
U0338,56,Colombia,Basic,2022-06-13,412.3,2022-06,20,57.3,1146,65.89,0.15,0.25,0.65,12
U0339,27,Chile,Basic,2022-07-17,134.3,2022-07,64,88.58,5669,81.68,0.59,0.27,0.73,32
U0340,65,Chile,Standard,2023-11-20,429.2,2023-11,147,79.55,11694,74.3,0.42,0.25,0.73,67
U0341,50,Chile,Basic,2022-05-30,494.8,2022-05,126,64.28,8099,60.79,0.23,0.38,0.77,55
U0342,55,Colombia,Standard,2023-12-21,510.2,2023-12,45,80.31,3614,71.17,0.4,0.29,0.69,21
U0343,30,Mexico,Premium,2022-06-12,538.8,2022-06,195,100.76,19649,90.21,0.75,0.29,0.75,83
U0344,32,Peru,Standard,2023-05-26,538.9,2023-05,150,93.17,13975,86.58,0.63,0.31,0.71,67
U0345,25,Mexico,Basic,2022-04-07,174.1,2022-04,65,76.43,4968,74.95,0.37,0.29,0.8,27
U0346,29,Mexico,Standard,2023-12-19,23.7,2023-12,55,75.31,4142,81.54,0.42,0.2,0.6,28
U0347,64,Colombia,Premium,2024-02-24,571.1,2024-02,134,86.45,11584,87.37,0.71,0.33,0.67,62
U0348,60,Colombia,Premium,2023-02-19,222.0,2023-02,71,87.83,6236,89.63,0.87,0.28,0.68,35
U0349,58,Peru,Basic,2022-08-26,358.7,2022-08,99,76.88,7611,68.8,0.16,0.3,0.74,49
U0350,45,Argentina,Premium,2024-01-06,995.2,2024-01,205,100.93,20691,86.6,0.65,0.34,0.81,80
U0351,22,Peru,Basic,2022-10-02,146.6,2022-10,113,66.86,7555,65.52,0.33,0.42,0.71,53
U0352,37,Argentina,Basic,2022-09-30,125.7,2022-09,91,84.99,7734,77.49,0.44,0.27,0.68,49
U0353,27,Chile,Basic,2023-09-25,121.1,2023-09,91,77.59,7061,75.01,0.42,0.4,0.63,43
U0354,30,Argentina,Premium,2022-01-10,667.0,2022-01,32,104.69,3350,84.06,0.44,0.03,0.84,15
U0355,23,Colombia,Basic,2023-02-24,287.5,2023-02,42,65.55,2753,65.03,0.12,0.05,0.69,22
U0356,49,Argentina,Standard,2022-03-14,121.1,2022-03,77,65.48,5042,67.0,0.38,0.25,0.66,42
U0357,38,Argentina,Basic,2023-06-01,45.3,2023-06,77,93.26,7181,81.11,0.51,0.3,0.75,41
U0358,52,Chile,Standard,2022-11-14,61.5,2022-11,55,88.4,4862,78.54,0.47,0.27,0.73,30
U0359,46,Mexico,Standard,2023-10-15,26.3,2023-10,129,76.41,9857,74.74,0.37,0.37,0.65,62
U0360,34,Mexico,Basic,2022-12-09,72.4,2022-12,71,72.27,5131,69.25,0.35,0.15,0.73,35
U0361,65,Argentina,Premium,2024-01-20,430.6,2024-01,187,93.57,17497,87.61,0.65,0.29,0.75,79
U0362,37,Chile,Basic,2022-04-30,351.3,2022-04,122,87.41,10664,76.28,0.39,0.27,0.76,53
U0363,48,Argentina,Standard,2022-12-26,231.2,2022-12,28,80.43,2252,73.2,0.36,0.25,0.82,12
U0364,25,Mexico,Premium,2022-08-25,1072.5,2022-08,189,90.94,17187,90.34,0.76,0.27,0.7,78
U0365,62,Mexico,Basic,2022-09-18,126.9,2022-09,102,73.75,7523,65.55,0.28,0.32,0.78,46
U0366,51,Colombia,Standard,2022-04-05,65.6,2022-04,26,78.04,2029,73.55,0.42,0.19,0.62,15
U0367,59,Mexico,Basic,2024-01-01,161.9,2024-01,99,70.42,6972,61.03,0.21,0.23,0.82,45
U0368,46,Argentina,Premium,2023-04-04,399.7,2023-04,93,95.03,8838,87.48,0.72,0.32,0.73,43
U0369,29,Argentina,Basic,2022-09-04,107.7,2022-09,39,101.0,3939,87.3,0.67,0.38,0.74,21
U0370,61,Mexico,Standard,2022-12-07,120.3,2022-12,59,84.64,4994,71.98,0.44,0.31,0.8,29
U0371,46,Chile,Standard,2024-02-13,96.5,2024-02,97,89.04,8637,78.65,0.53,0.37,0.74,44
U0372,61,Colombia,Standard,2023-07-16,139.8,2023-07,139,80.82,11234,76.66,0.47,0.27,0.76,70
U0373,45,Chile,Standard,2023-01-16,234.0,2023-01,155,85.21,13208,76.92,0.45,0.21,0.72,68
U0374,34,Chile,Premium,2023-08-10,378.9,2023-08,90,96.92,8723,85.99,0.62,0.27,0.81,38
U0375,43,Peru,Premium,2023-07-02,708.4,2023-07,140,88.07,12330,83.15,0.54,0.19,0.74,60
U0376,61,Mexico,Basic,2023-10-30,11.5,2023-10,16,60.56,969,57.89,0.38,0.06,0.69,9
U0377,32,Mexico,Standard,2023-05-02,144.6,2023-05,38,100.97,3837,84.2,0.63,0.26,0.82,18
U0378,56,Colombia,Premium,2022-08-24,154.5,2022-08,176,89.07,15677,86.95,0.66,0.24,0.68,79
U0379,56,Mexico,Premium,2022-12-19,410.3,2022-12,162,103.33,16740,86.67,0.69,0.19,0.83,66
U0380,63,Argentina,Premium,2023-09-19,300.5,2023-09,174,100.41,17472,89.31,0.71,0.37,0.81,76
U0381,63,Colombia,Standard,2022-01-04,356.2,2022-01,48,96.06,4611,83.68,0.6,0.12,0.77,22
U0382,39,Argentina,Premium,2023-04-11,982.8,2023-04,29,87.07,2525,87.96,0.83,0.17,0.59,14
U0383,21,Chile,Standard,2022-09-01,28.0,2022-09,128,88.47,11324,78.47,0.45,0.39,0.75,63
U0384,26,Mexico,Premium,2022-10-05,218.6,2022-10,196,105.21,20622,90.84,0.82,0.24,0.77,86
U0385,29,Mexico,Standard,2023-11-17,511.1,2023-11,63,106.08,6683,86.86,0.63,0.33,0.83,32
U0386,28,Peru,Basic,2022-09-05,297.0,2022-09,50,85.86,4293,76.91,0.54,0.4,0.76,23
U0387,29,Mexico,Premium,2023-10-22,320.1,2023-10,84,100.04,8403,91.13,0.69,0.27,0.77,39
U0388,43,Chile,Basic,2023-07-15,242.5,2023-07,98,69.35,6796,67.22,0.26,0.22,0.68,51
U0389,42,Mexico,Basic,2023-07-31,215.5,2023-07,34,70.24,2388,62.63,0.12,0.32,0.79,16
U0390,62,Peru,Premium,2023-11-08,304.7,2023-11,160,99.19,15870,87.58,0.69,0.24,0.74,70
U0391,26,Chile,Standard,2022-03-18,163.4,2022-03,143,91.9,13141,84.25,0.54,0.17,0.76,60
U0392,46,Mexico,Basic,2023-10-27,158.1,2023-10,103,72.47,7464,68.61,0.36,0.37,0.79,52
U0393,23,Colombia,Premium,2023-01-11,203.0,2023-01,61,97.75,5963,85.14,0.49,0.26,0.84,26
U0394,44,Peru,Premium,2022-10-12,941.9,2022-10,134,88.51,11860,87.04,0.66,0.25,0.7,64
U0395,47,Mexico,Standard,2023-07-11,449.0,2023-07,113,83.68,9456,77.42,0.5,0.24,0.68,51
U0396,57,Mexico,Basic,2022-02-11,33.4,2022-02,61,66.43,4052,63.52,0.23,0.43,0.74,32
U0397,27,Argentina,Standard,2023-04-21,510.2,2023-04,151,97.3,14692,86.65,0.62,0.32,0.78,70
U0398,32,Colombia,Basic,2022-04-16,263.6,2022-04,99,91.96,9104,84.34,0.62,0.32,0.69,44
U0399,20,Colombia,Basic,2023-09-29,462.8,2023-09,82,72.04,5907,66.67,0.33,0.26,0.72,43
U0400,41,Colombia,Basic,2022-05-15,474.4,2022-05,115,65.1,7486,66.35,0.2,0.35,0.66,58
U0401,32,Colombia,Standard,2022-01-21,416.9,2022-01,119,81.52,9701,87.55,0.71,0.24,0.59,63
U0402,22,Mexico,Premium,2022-03-16,572.3,2022-03,75,94.27,7070,87.66,0.72,0.21,0.69,36
U0403,50,Peru,Standard,2023-05-07,328.1,2023-05,55,89.78,4938,79.86,0.56,0.24,0.78,28
U0404,49,Mexico,Premium,2022-10-26,645.4,2022-10,78,107.72,8402,87.33,0.72,0.27,0.85,39
U0405,30,Colombia,Standard,2022-11-29,482.8,2022-11,132,96.8,12777,87.54,0.61,0.27,0.73,60
U0406,58,Argentina,Standard,2023-10-27,116.0,2023-10,74,78.62,5818,73.16,0.38,0.31,0.74,37
U0407,57,Mexico,Premium,2022-08-07,747.0,2022-08,134,90.91,12182,86.6,0.61,0.2,0.7,67
U0408,20,Mexico,Standard,2023-11-11,451.5,2023-11,33,84.0,2772,75.22,0.45,0.18,0.64,18
U0409,30,Mexico,Basic,2023-10-04,433.5,2023-10,27,97.04,2620,84.0,0.63,0.22,0.78,14
U0410,35,Chile,Basic,2023-04-27,150.6,2023-04,61,82.3,5020,77.46,0.54,0.26,0.66,26
U0411,52,Mexico,Basic,2023-02-05,150.4,2023-02,101,69.57,7027,64.29,0.22,0.14,0.72,46
U0412,33,Chile,Premium,2022-06-06,95.5,2022-06,37,78.14,2891,88.94,0.76,0.32,0.57,17
U0413,41,Mexico,Standard,2023-10-12,148.8,2023-10,27,73.3,1979,69.06,0.33,0.22,0.7,14
U0414,41,Mexico,Standard,2022-04-19,374.8,2022-04,94,83.02,7804,79.54,0.53,0.31,0.65,42
U0415,21,Colombia,Premium,2023-12-31,832.0,2023-12,151,84.29,12728,83.06,0.52,0.28,0.71,70
U0416,41,Colombia,Premium,2023-09-21,762.7,2023-09,40,90.88,3635,89.96,0.7,0.25,0.7,22
U0417,54,Colombia,Basic,2022-02-12,294.8,2022-02,67,79.6,5333,71.85,0.36,0.43,0.73,30
U0418,43,Argentina,Basic,2024-01-14,389.0,2024-01,19,56.68,1077,55.03,0.32,0.16,0.74,9
U0419,39,Mexico,Basic,2023-11-03,62.1,2023-11,51,78.37,3997,71.79,0.37,0.35,0.8,27
U0420,58,Peru,Standard,2022-07-20,446.6,2022-07,127,82.63,10494,75.8,0.49,0.37,0.73,59
U0421,37,Chile,Standard,2023-10-20,254.2,2023-10,75,102.13,7660,86.15,0.65,0.24,0.81,35
U0422,46,Argentina,Standard,2023-08-26,379.9,2023-08,54,87.31,4715,74.75,0.39,0.2,0.85,24
U0423,30,Peru,Standard,2023-08-26,206.4,2023-08,151,97.42,14711,84.45,0.54,0.25,0.74,69
U0424,48,Mexico,Basic,2023-08-21,353.7,2023-08,101,81.85,8267,67.88,0.34,0.26,0.79,46
U0425,61,Mexico,Standard,2022-09-18,492.8,2022-09,64,94.44,6044,77.64,0.47,0.52,0.92,26
U0426,49,Colombia,Premium,2023-01-13,519.2,2023-01,68,96.72,6577,84.69,0.51,0.21,0.79,33
U0427,41,Chile,Basic,2022-06-12,234.1,2022-06,112,66.12,7406,64.33,0.29,0.24,0.71,48
U0428,51,Peru,Standard,2022-03-08,352.6,2022-03,72,85.54,6159,76.77,0.49,0.26,0.69,31
U0429,27,Argentina,Standard,2023-10-18,294.5,2023-10,89,96.62,8599,88.5,0.67,0.26,0.76,43
U0430,21,Argentina,Premium,2023-11-14,410.7,2023-11,44,95.75,4213,86.1,0.68,0.2,0.82,22
U0431,61,Argentina,Premium,2023-05-20,586.1,2023-05,155,90.17,13977,84.3,0.57,0.23,0.69,72
U0432,31,Argentina,Premium,2022-12-03,44.6,2022-12,89,89.73,7986,88.19,0.71,0.17,0.65,43
U0433,59,Mexico,Standard,2022-08-22,101.4,2022-08,76,69.37,5272,67.96,0.28,0.18,0.76,37
U0434,57,Argentina,Basic,2022-05-11,124.6,2022-05,49,49.35,2418,55.81,0.27,0.22,0.57,22
U0435,45,Chile,Standard,2022-05-21,552.1,2022-05,130,75.78,9851,74.04,0.38,0.27,0.68,62
U0436,50,Mexico,Standard,2023-01-27,234.6,2023-01,26,70.35,1829,71.23,0.35,0.23,0.69,13
U0437,30,Colombia,Basic,2022-01-06,41.3,2022-01,128,79.85,10221,77.22,0.48,0.32,0.7,56
U0438,58,Mexico,Basic,2023-08-30,434.6,2023-08,52,71.12,3698,58.05,0.12,0.37,0.88,23
U0439,56,Argentina,Basic,2022-08-21,430.6,2022-08,126,62.84,7918,56.89,0.13,0.23,0.77,53
U0440,60,Colombia,Premium,2022-06-13,235.7,2022-06,43,104.77,4505,89.05,0.63,0.19,0.74,20
U0441,49,Chile,Standard,2022-12-16,210.4,2022-12,137,87.58,11999,77.9,0.41,0.29,0.79,65
U0442,61,Mexico,Standard,2023-02-06,221.1,2023-02,46,68.37,3145,65.13,0.35,0.28,0.72,21
U0443,22,Argentina,Standard,2023-07-05,643.9,2023-07,106,73.39,7779,75.23,0.42,0.26,0.62,51
U0444,59,Peru,Basic,2023-01-25,440.7,2023-01,59,68.53,4043,69.34,0.27,0.22,0.63,32
U0445,62,Colombia,Standard,2022-07-05,455.2,2022-07,95,79.99,7599,74.35,0.38,0.44,0.76,47
U0446,45,Argentina,Standard,2022-06-28,204.4,2022-06,48,84.83,4072,75.54,0.54,0.25,0.81,26
U0447,40,Colombia,Basic,2023-07-03,364.9,2023-07,74,87.91,6505,75.64,0.38,0.2,0.81,36
U0448,55,Mexico,Basic,2023-11-29,25.5,2023-11,97,64.86,6291,60.35,0.18,0.28,0.7,48
U0449,45,Mexico,Premium,2023-10-17,354.8,2023-10,29,113.66,3296,90.08,0.79,0.34,0.83,12
U0450,47,Colombia,Basic,2024-01-03,63.8,2024-01,122,79.17,9659,66.62,0.28,0.2,0.86,53
U0451,49,Chile,Basic,2022-01-19,316.2,2022-01,68,63.22,4299,58.87,0.1,0.26,0.76,26
U0452,62,Mexico,Basic,2022-02-28,186.0,2022-02,119,64.78,7709,65.38,0.36,0.24,0.66,54
U0453,28,Peru,Basic,2024-01-03,524.0,2024-01,28,77.25,2163,74.12,0.43,0.54,0.71,15
U0454,26,Argentina,Premium,2022-12-10,719.9,2022-12,49,99.39,4870,92.07,0.8,0.37,0.67,23
U0455,34,Argentina,Premium,2022-09-05,205.9,2022-09,180,100.31,18055,88.61,0.76,0.28,0.79,73
U0456,33,Mexico,Standard,2023-03-29,25.5,2023-03,105,89.57,9405,85.23,0.54,0.34,0.7,49
U0457,22,Argentina,Standard,2023-06-04,153.8,2023-06,131,82.18,10765,79.02,0.52,0.24,0.66,58
U0458,39,Chile,Standard,2023-07-20,93.1,2023-07,22,105.68,2325,88.57,0.73,0.36,0.77,11
U0459,28,Chile,Premium,2024-01-24,1050.0,2024-01,111,93.7,10401,87.25,0.71,0.26,0.77,52
U0460,65,Colombia,Standard,2023-05-06,318.2,2023-05,112,82.62,9254,78.28,0.46,0.22,0.71,56
U0461,60,Colombia,Basic,2023-09-29,113.9,2023-09,75,66.63,4997,64.14,0.31,0.35,0.8,33
U0462,45,Colombia,Standard,2022-04-22,283.3,2022-04,112,79.47,8901,75.24,0.49,0.31,0.71,50
U0463,60,Mexico,Basic,2024-01-31,163.8,2024-01,52,75.9,3947,67.72,0.27,0.17,0.81,26
U0464,60,Colombia,Basic,2022-03-16,71.9,2022-03,42,71.12,2987,61.42,0.26,0.5,0.79,19
U0465,46,Peru,Basic,2023-08-22,271.4,2023-08,59,60.24,3554,57.82,0.22,0.34,0.66,31
U0466,53,Colombia,Basic,2022-05-24,118.8,2022-05,92,77.57,7136,65.34,0.23,0.26,0.87,42
U0467,33,Colombia,Basic,2022-06-18,51.7,2022-06,105,82.68,8681,81.28,0.6,0.27,0.69,51
U0468,35,Mexico,Basic,2024-02-25,315.8,2024-02,62,83.13,5154,80.09,0.56,0.4,0.73,29
U0469,24,Chile,Standard,2022-09-05,165.2,2022-09,107,67.44,7216,69.97,0.33,0.25,0.66,51
U0470,61,Mexico,Basic,2022-09-21,173.3,2022-09,118,66.35,7829,63.25,0.19,0.28,0.72,54
U0471,41,Argentina,Standard,2022-04-29,152.6,2022-04,116,86.65,10051,78.21,0.46,0.28,0.79,54
U0472,37,Chile,Basic,2022-01-15,403.8,2022-01,117,84.44,9879,78.49,0.5,0.23,0.75,52
U0473,62,Colombia,Premium,2024-01-27,642.9,2024-01,50,83.98,4199,85.29,0.56,0.18,0.68,25
U0474,23,Colombia,Standard,2024-03-01,446.9,2024-03,127,73.15,9290,76.54,0.34,0.24,0.66,61
U0475,51,Argentina,Basic,2023-10-30,358.7,2023-10,83,61.66,5118,60.15,0.19,0.27,0.65,45
U0476,43,Mexico,Basic,2022-09-09,190.2,2022-09,103,64.17,6610,63.99,0.25,0.29,0.74,48
U0477,39,Chile,Standard,2023-04-23,517.8,2023-04,19,84.05,1597,92.02,0.84,0.32,0.58,11
U0478,31,Peru,Basic,2023-07-24,224.1,2023-07,88,93.06,8189,79.23,0.5,0.34,0.8,43
